Altitude,Pressure,TempKelvin
171.0009,0.00149797,171.981
170.7917,0.00150527,171.885
170.5846,0.00151254,171.816
170.3794,0.00151977,171.903
170.1762,0.00152698,171.738
169.9748,0.00153416,171.725
169.7753,0.00154129,172.008
169.5777,0.00154838,172.194
169.3819,0.00155545,172.109
169.1216,0.00156493,171.416
168.9299,0.00157194,171.662
168.74,0.0015789,172.074
168.5518,0.00158583,171.911
168.3652,0.00159273,172.108
168.1803,0.0015996,172.008
167.9971,0.00160646,171.374
167.8155,0.00161334,170.106
167.6354,0.00162024,169.114
167.4569,0.0016271,169.068
167.2801,0.00163394,168.846
167.1047,0.00164075,168.87
166.9309,0.00164753,168.935
166.7586,0.00165427,169.045
166.5877,0.00166099,169.008
166.4183,0.00166768,168.911
166.2504,0.00167432,169.24
166.0839,0.00168094,169.392
165.9187,0.00168751,169.494
165.755,0.00169405,169.762
165.5926,0.00170056,169.864
165.4315,0.00170703,170.09
165.2717,0.00171347,170.214
165.1133,0.00171988,170.26
164.9561,0.00172625,170.619
164.8001,0.00173259,170.654
164.6454,0.00173889,170.781
164.4919,0.00174517,170.939
164.3397,0.00175142,171.057
164.1886,0.00175762,171.429
164.0386,0.0017638,171.617
163.8899,0.00176995,171.444
163.7422,0.00177608,171.45
163.5957,0.0017822,170.992
163.4503,0.00178831,170.757
163.3059,0.00179438,170.852
163.1627,0.00180045,170.462
163.0205,0.00180648,170.782
162.8794,0.00181251,170.056
162.7393,0.00181853,169.938
162.6002,0.00182453,169.543
162.4622,0.00183052,169.265
162.3251,0.00183648,169.415
162.1891,0.00184241,169.442
162.054,0.00184831,169.89
161.9199,0.00185419,169.777
161.7867,0.00186003,170.161
161.6545,0.00186584,170.302
161.5232,0.00187166,169.736
161.3927,0.00187744,170.015
161.2632,0.00188319,170.25
161.1346,0.00188891,170.555
161.0128,0.00189433,170.949
160.8859,0.0019,170.891
160.7598,0.00190563,171.186
160.6345,0.00191125,171.117
160.5101,0.00191685,171.223
160.3865,0.00192242,171.467
160.2637,0.00192797,171.415
160.1416,0.00193349,171.718
160.0204,0.00193898,171.874
159.8999,0.00194446,171.808
159.7802,0.00194992,171.906
159.6612,0.00195537,171.794
159.5429,0.00196078,172.192
159.4254,0.00196617,172.296
159.3086,0.00197155,172.146
159.1925,0.00197692,171.996
159.0771,0.00198226,172.091
158.9623,0.00198759,172.251
158.8483,0.00199291,171.782
158.7349,0.00199822,171.675
158.6222,0.00200349,172.3
158.5101,0.00200875,172.182
158.3987,0.002014,172.017
158.2879,0.00201923,171.898
158.1777,0.00202448,171
158.0682,0.0020297,171.435
157.9593,0.00203488,172.214
157.8509,0.00204005,172.166
157.7432,0.0020452,172.071
157.6361,0.00205035,171.862
157.5295,0.0020555,170.968
157.4236,0.00206066,170.593
157.3182,0.00206577,171.579
146.797,0.00275,167.0835
146.527,0.00276,166.5414
146.26,0.00278,165.6781
145.996,0.00279,165.7259
145.734,0.0028,165.5562
145.474,0.00282,164.6073
145.216,0.00284,164.4417
144.959,0.00285,164.6781
144.704,0.00287,164.632
144.45,0.00288,164.1974
144.196,0.0029,164.0475
143.944,0.00292,163.9082
143.693,0.00294,163.7678
143.443,0.00295,163.575
143.194,0.00297,163.3629
142.946,0.00299,163.2095
142.699,0.00301,162.5804
142.453,0.00303,162.7684
141.939,0.00307,162.502
141.697,0.00309,162.1113
141.456,0.00311,162.428
141.215,0.00312,162.44
140.976,0.00314,162.3658
140.737,0.00316,162.1745
140.499,0.00318,161.6203
140.262,0.0032,161.4676
140.025,0.00322,161.3329
139.789,0.00324,161.54
139.554,0.00325,161.4681
139.32,0.00327,161.1037
139.086,0.00329,161.1281
138.853,0.00331,160.9973
138.621,0.00333,160.8987
138.389,0.00335,160.8823
138.159,0.00337,160.8952
137.929,0.00339,160.9901
137.434,0.00343,160.9059
137.207,0.00345,160.7256
136.98,0.00347,160.6114
136.754,0.00349,160.5206
136.529,0.00351,160.3106
136.304,0.00353,160.1663
136.08,0.00355,160.38
135.857,0.00357,160.3257
135.635,0.00359,160.0204
135.413,0.00361,159.7374
135.192,0.00363,159.8034
134.971,0.00365,160.039
134.751,0.00367,160.016
134.532,0.00369,159.7363
134.313,0.00371,159.5514
134.096,0.00373,159.5871
133.878,0.00375,159.6509
133.662,0.00378,159.5023
133.446,0.0038,159.6751
133.231,0.00382,160.3249
133.016,0.00384,160.2397
132.802,0.00386,160.0511
132.589,0.00388,160.3172
132.376,0.0039,160.3418
132.163,0.00392,160.0794
131.951,0.00395,160.0127
131.74,0.00397,160.118
131.296,0.00401,159.5253
131.086,0.00403,158.97
130.877,0.00405,158.3853
130.669,0.00408,157.8125
130.461,0.0041,157.6723
130.255,0.00412,157.3357
130.049,0.00415,157.2668
129.843,0.00417,157.2149
129.639,0.00419,156.5815
129.435,0.00421,156.1996
129.232,0.00423,156.1916
129.03,0.00425,155.931
128.829,0.00428,155.9731
128.628,0.0043,156.0443
128.428,0.00432,156.09
128.228,0.00435,156.3718
128.029,0.00437,156.206
127.831,0.00439,156.1511
127.413,0.00444,156.1898
127.216,0.00446,156.2028
127.019,0.00448,156.2057
126.823,0.00451,156.1954
126.628,0.00453,156.0923
126.432,0.00456,156.0262
126.238,0.00458,156.0064
126.044,0.0046,155.683
125.85,0.00463,155.4293
125.657,0.00465,155.3673
125.465,0.00467,155.1973
125.273,0.0047,155.1107
125.082,0.00472,155.0671
124.891,0.00475,154.9481
124.701,0.00477,155.1892
124.511,0.00479,155.311
124.322,0.00482,155.3786
124.133,0.00484,155.3479
123.945,0.00486,155.0859
123.756,0.00489,155.2662
123.569,0.00491,155.3407
123.382,0.00494,155.2178
123.195,0.00496,155.2593
123.008,0.00499,155.4861
122.823,0.00501,155.5412
122.637,0.00504,155.4183
122.452,0.00506,155.4979
122.064,0.00511,155.4099
121.881,0.00514,155.225
121.698,0.00516,155.0506
121.517,0.00519,155.0922
121.335,0.00522,155.1766
121.154,0.00524,155.1035
120.974,0.00527,155.0794
120.794,0.00529,155.3596
120.614,0.00532,155.6653
120.435,0.00534,155.6939
120.255,0.00536,155.7188
120.075,0.00539,155.7134
119.896,0.00542,155.7482
119.718,0.00545,155.7869
119.539,0.00547,155.6924
119.362,0.0055,155.6506
119.184,0.00552,155.1475
119.007,0.00556,155.1468
118.636,0.00561,154.7333
118.462,0.00564,154.2348
118.288,0.00566,154.0735
118.114,0.00569,153.752
117.941,0.00571,153.6432
117.769,0.00574,153.6508
117.597,0.00576,153.668
117.425,0.00579,153.5463
117.254,0.00582,153.4183
117.084,0.00584,153.3639
116.913,0.00587,153.2918
116.743,0.0059,153.2058
116.573,0.00593,153.2888
116.404,0.00595,153.5304
116.234,0.00598,153.6324
116.066,0.00601,153.7437
115.897,0.00603,153.6571
115.729,0.00606,153.7461
115.562,0.00609,153.6435
115.394,0.00612,153.4462
115.227,0.00615,153.4028
115.06,0.00618,153.3486
114.894,0.0062,153.2404
114.728,0.00623,153.233
114.563,0.00626,153.2941
114.397,0.00629,153.0859
114.233,0.00632,152.9971
113.878,0.00638,151.9753
113.715,0.0064,151.7391
113.553,0.00643,151.5898
113.391,0.00646,151.432
113.229,0.00649,151.3423
113.068,0.00652,151.2939
112.907,0.00655,151.2032
112.747,0.00658,151.0294
112.587,0.00661,150.5789
112.428,0.00664,150.0612
112.271,0.00667,149.68
112.114,0.00669,149.2517
111.957,0.00673,149.0536
111.801,0.00675,148.9689
111.645,0.00678,148.8793
111.49,0.00681,148.7588
111.335,0.00684,148.6157
111.181,0.00687,148.3932
110.855,0.00695,148.0463
110.689,0.00698,147.9403
110.501,0.00702,147.525
110.294,0.00706,147.3816
110.069,0.0071,147.178
109.828,0.00715,146.8785
109.571,0.0072,146.6547
109.3,0.00726,146.4089
109.018,0.00732,146.269
108.726,0.00738,146.2061
108.424,0.00744,146.2265
108.115,0.0075,146.2281
107.799,0.00757,146.0107
107.477,0.00764,145.9061
107.15,0.00771,146.1475
106.819,0.00779,146.12
106.484,0.00787,146.1995
106.147,0.00794,146.3173
105.807,0.00802,145.6353
105.464,0.0081,145.0624
105.121,0.00818,144.678
104.777,0.00826,144.0051
104.432,0.00834,143.6693
104.088,0.00843,143.3275
103.745,0.00851,143.2144
103.402,0.0086,143.0589
103.06,0.00869,143.2078
102.342,0.00887,143.2425
102.004,0.00896,143.0093
101.667,0.00905,142.9748
101.331,0.00914,143.0917
100.997,0.00923,143.2319
100.664,0.00932,142.9576
100.333,0.00941,142.3533
100.003,0.00951,141.9533
99.675,0.0096,141.6807
99.348,0.00969,141.1972
99.023,0.00979,141.271
98.699,0.00988,141.4031
98.378,0.00997,141.3969
98.057,0.01007,141.4889
97.739,0.01017,141.591
97.422,0.01026,141.5848
97.106,0.01036,141.0152
96.792,0.01046,140.7861
96.145,0.01066,140.6244
95.836,0.01076,140.2352
95.53,0.01086,139.8808
95.224,0.01096,139.8341
94.921,0.01106,139.3985
94.619,0.01116,139.1443
94.319,0.01127,138.984
94.021,0.01137,138.6094
93.724,0.01147,138.1494
93.429,0.01157,137.7605
93.136,0.01167,137.6535
92.845,0.01178,137.6548
92.556,0.01188,137.4123
92.268,0.01199,137.1024
91.981,0.0121,137.1303
91.696,0.0122,137.0661
91.413,0.01231,137.2329
91.131,0.01242,137.3913
90.85,0.01253,137.3004
90.569,0.01265,136.8974
90.289,0.01275,136.8561
90.011,0.01286,136.9325
89.735,0.01298,136.7352
89.459,0.0131,136.2915
89.185,0.01321,136.003
88.912,0.01331,135.724
88.641,0.01343,135.6434
88.081,0.01366,135.5571
87.815,0.01378,135.1072
87.551,0.0139,134.4854
87.288,0.01401,133.6457
87.026,0.01412,132.9552
86.766,0.01424,132.9719
86.507,0.01435,132.9017
86.25,0.01447,132.6714
85.994,0.01459,132.5719
85.739,0.01471,132.4708
85.485,0.01483,132.3132
85.232,0.01495,132.1957
84.981,0.01507,132.0179
84.731,0.0152,131.5164
84.482,0.01532,131.0046
84.234,0.01545,130.5808
83.988,0.01557,130.0978
83.743,0.0157,129.8956
83.229,0.01596,129.6106
82.989,0.01608,129.0964
82.749,0.01621,128.6239
82.511,0.01634,128.3749
82.274,0.01647,128.3501
82.038,0.0166,128.0624
81.804,0.01673,127.8875
81.57,0.01686,127.7881
81.338,0.017,127.7715
81.107,0.01713,127.6947
80.878,0.01726,127.5011
80.65,0.0174,127.2561
80.423,0.01753,126.6993
80.198,0.01767,125.9513
79.973,0.01781,125.745
79.75,0.01794,125.2253
79.528,0.01808,125.014
79.307,0.01821,124.9076
79.087,0.01835,124.6756
78.867,0.01849,124.4545
78.648,0.01863,124.0979
78.431,0.01877,123.705
78.214,0.01891,123.3761
77.999,0.01906,122.9315
77.785,0.01921,122.2179
77.572,0.01935,121.3538
77.36,0.01949,120.7682
76.899,0.0198,120.4561
76.694,0.01994,120.3431
76.49,0.02009,120.2342
76.286,0.02024,120.1798
76.084,0.02039,119.6024
75.883,0.02054,118.5738
75.682,0.02068,117.9785
75.483,0.02083,117.87
75.285,0.02099,117.9015
75.088,0.02114,117.9244
74.89,0.02129,117.811
74.693,0.02145,117.3851
74.498,0.0216,116.8054
74.303,0.02176,116.4182
74.109,0.02192,116.1064
73.916,0.02208,115.881
73.724,0.02224,115.6019
73.533,0.02239,115.1615
73.13,0.02274,114.8379
72.942,0.0229,114.5742
72.755,0.02306,114.1039
72.569,0.02323,113.7995
72.383,0.02339,113.4218
72.199,0.02356,112.8602
72.016,0.02373,112.3608
71.834,0.02389,112.0816
71.652,0.02406,111.698
71.472,0.02423,110.7979
71.292,0.02441,110.2135
71.113,0.02458,108.9747
70.935,0.02476,107.6919
70.759,0.02494,107.038
70.584,0.02512,106.4658
70.411,0.0253,105.9105
70.238,0.02548,105.647
70.067,0.02565,105.4044
69.896,0.02584,105.1953
69.727,0.02601,104.9272
69.559,0.02619,104.6506
69.391,0.02636,104.4276
69.225,0.02656,103.9429
69.059,0.02674,103.0941
68.894,0.02693,102.7672
68.731,0.02711,102.5121
68.568,0.02729,102.345
68.22,0.02769,101.6221
68.06,0.02787,101.0542
67.902,0.02807,100.07
67.745,0.02827,99.4317
67.588,0.02846,98.9222
67.433,0.02865,98.3677
67.278,0.02886,97.6516
67.125,0.02906,96.8306
66.973,0.02925,96.3281
66.821,0.02945,95.7701
66.67,0.02966,95.1436
66.52,0.02985,93.8227
66.372,0.03006,93.2995
66.224,0.03027,92.9352
66.077,0.03048,92.5598
65.932,0.03069,91.9974
65.787,0.0309,91.5026
65.643,0.03111,91.2121
65.335,0.03157,90.2608
65.195,0.03178,89.6643
65.056,0.032,89.0607
64.918,0.03222,88.4477
64.781,0.03244,87.8169
64.645,0.03267,87.2609
64.51,0.03289,86.8858
64.375,0.03312,86.4213
64.241,0.03335,86.0228
64.108,0.03358,85.3737
63.975,0.03381,84.7235
63.844,0.03404,84.1934
63.713,0.03427,83.5138
63.583,0.03451,82.8051
63.453,0.03475,82.4559
63.325,0.03499,82.1821
63.198,0.03522,81.9649
63.071,0.03546,81.4783
62.945,0.0357,81.2285
62.82,0.03595,80.8336
62.696,0.03619,80.6231
62.572,0.03644,80.4184
62.449,0.03669,80.18
62.327,0.03693,79.8892
62.205,0.03718,79.604
62.084,0.03742,79.3317
61.963,0.03768,79.0343
61.707,0.03823,78.397
61.587,0.03849,78.1139
61.469,0.03874,77.8814
61.351,0.03899,77.7744
61.233,0.03925,77.558
61.116,0.03951,77.354
61,0.03977,77.2404
60.884,0.04004,77.1725
60.769,0.04031,77.1211
60.654,0.04056,77.0965
60.541,0.04083,76.9568
60.428,0.04109,76.675
60.315,0.04136,76.5542
60.203,0.04162,76.4477
60.091,0.04189,76.158
59.98,0.04217,75.7335
59.87,0.04244,75.4721
59.76,0.04272,75.3803
59.525,0.0433,75.1723
59.415,0.04359,75.073
59.307,0.04386,75.0804
59.198,0.04414,75.1477
59.09,0.04442,75.1946
58.983,0.0447,75.1343
58.875,0.04499,75.0426
58.769,0.04528,74.9396
58.662,0.04558,74.8555
58.556,0.04585,74.7872
58.451,0.04614,74.5949
58.346,0.04643,74.3759
58.241,0.0467,74.1779
58.137,0.04699,74.074
58.033,0.04728,73.9764
57.93,0.04758,73.8673
57.827,0.04786,73.7705
57.725,0.04817,73.741
57.622,0.04845,73.7055
57.521,0.04875,73.578
57.419,0.04905,73.4655
57.318,0.04935,73.4409
57.217,0.04965,73.4292
57.117,0.04995,73.3212
57.017,0.05025,73.212
56.917,0.05055,73.1075
56.818,0.05086,73.0215
56.606,0.05152,72.847
56.508,0.05183,72.7872
56.41,0.05214,72.7844
56.312,0.05244,72.7676
56.214,0.05276,72.7341
56.117,0.05306,72.6637
56.02,0.05338,72.6495
55.924,0.05369,72.5733
55.827,0.054,72.5717
55.732,0.05432,72.5301
55.636,0.05464,72.4683
55.541,0.05495,72.4092
55.446,0.05527,72.3766
55.352,0.05559,72.3494
55.258,0.05592,72.2786
55.164,0.05625,72.1865
55.07,0.05656,72.1019
54.977,0.05688,72.0279
54.778,0.05758,71.8405
54.685,0.05791,71.8038
54.593,0.05824,71.8141
54.501,0.05856,71.8125
54.409,0.05889,71.8126
54.317,0.05922,71.7748
54.226,0.05954,71.717
54.135,0.05988,71.6698
54.044,0.06022,71.6363
53.954,0.06056,71.5939
53.864,0.0609,71.5342
53.775,0.06124,71.4795
53.686,0.06157,71.3888
53.598,0.06191,71.3712
53.509,0.06226,71.4108
53.421,0.06259,71.3765
53.333,0.06292,71.353
53.246,0.06326,71.3212
53.159,0.06361,71.2886
53.071,0.06395,71.2595
52.985,0.0643,71.2207
52.898,0.06465,71.1989
52.812,0.065,71.2085
52.726,0.06536,71.1884
52.64,0.0657,71.228
52.554,0.06605,71.254
52.469,0.0664,71.2602
52.286,0.06714,71.1191
52.201,0.06749,71.1358
52.116,0.06785,71.1398
52.032,0.06821,71.1274
51.948,0.06857,71.1247
51.864,0.06894,71.1398
51.78,0.06929,71.1324
51.696,0.06965,71.1136
51.613,0.07002,71.0795
51.53,0.07038,71.0267
51.447,0.07073,71.011
51.364,0.0711,70.9448
51.282,0.07148,70.9039
51.199,0.07185,70.8892
51.117,0.07221,70.8943
51.036,0.07258,70.8827
50.954,0.07294,70.8573
50.873,0.07331,70.8487
50.699,0.07412,70.8158
50.618,0.07449,70.7963
50.537,0.07487,70.7863
50.457,0.07525,70.8059
50.377,0.07562,70.8512
50.297,0.07599,70.8384
50.217,0.07639,70.9006
50.137,0.07676,70.9306
50.058,0.07714,70.9111
49.978,0.07752,70.8996
49.899,0.0779,70.8936
49.821,0.07828,70.8692
49.742,0.07866,70.8407
49.664,0.07906,70.8421
49.586,0.07944,70.8513
49.508,0.07982,70.7608
49.43,0.08021,70.678
49.353,0.0806,70.6248
49.276,0.081,70.6199
49.199,0.08139,70.6662
49.122,0.08178,70.6448
49.046,0.08217,70.5634
48.969,0.08259,70.5261
48.893,0.08297,70.5213
48.817,0.0834,70.5257
48.742,0.08379,70.5536
48.666,0.08418,70.4958
48.505,0.08504,70.5077
48.43,0.08544,70.5057
48.355,0.08585,70.5175
48.28,0.08627,70.4973
48.205,0.08666,70.4651
48.131,0.08707,70.4707
48.057,0.08749,70.5062
47.983,0.08789,70.4931
47.909,0.0883,70.4405
47.835,0.0887,70.4145
47.761,0.08913,70.4186
47.688,0.08953,70.4289
47.615,0.08995,70.4483
47.542,0.09037,70.4761
47.469,0.09078,70.5225
47.396,0.09119,70.5474
47.324,0.09162,70.5423
47.251,0.09203,70.48
47.098,0.09292,70.3374
47.026,0.09335,70.3335
46.955,0.09377,70.3571
46.883,0.09421,70.3839
46.811,0.09462,70.3823
46.74,0.09506,70.4087
46.669,0.09547,70.4428
46.598,0.0959,70.399
46.527,0.09635,70.3665
46.456,0.09676,70.3782
46.386,0.0972,70.3677
46.316,0.09763,70.3896
46.246,0.09807,70.4329
46.176,0.09849,70.446
46.107,0.09893,70.4517
46.038,0.09934,70.4401
45.968,0.0998,70.4566
45.899,0.10023,70.4573
45.83,0.10066,70.4425
45.761,0.10111,70.4178
45.692,0.10154,70.3612
45.623,0.10198,70.3565
45.554,0.10242,70.3736
45.485,0.10284,70.3808
45.417,0.10328,70.3926
45.348,0.10373,70.4088
45.28,0.10419,70.4243
45.135,0.10514,70.4213
45.067,0.10559,70.3906
45,0.10604,70.352
44.933,0.10649,70.3576
44.866,0.10693,70.3689
44.799,0.10739,70.3806
44.732,0.10784,70.3934
44.665,0.10832,70.3938
44.599,0.10878,70.4169
44.532,0.10923,70.451
44.466,0.10969,70.4655
44.4,0.11014,70.4718
44.334,0.11059,70.4988
44.268,0.11105,70.4863
44.202,0.11152,70.4694
44.137,0.11198,70.4494
44.071,0.11242,70.4092
44.006,0.11289,70.4201
43.868,0.1139,70.426
43.803,0.11437,70.4363
43.738,0.11482,70.4543
43.674,0.11529,70.4718
43.609,0.11574,70.4706
43.545,0.11621,70.4415
43.48,0.11669,70.4512
43.416,0.11716,70.4051
43.352,0.11764,70.4218
43.288,0.11812,70.4218
43.225,0.1186,70.4013
43.161,0.11907,70.4111
43.097,0.11954,70.3797
43.034,0.12002,70.3575
42.97,0.12049,70.36
42.907,0.12098,70.3818
42.844,0.12144,70.4043
42.781,0.12194,70.4049
42.718,0.1224,70.3995
42.655,0.12288,70.3819
42.593,0.12339,70.3514
42.53,0.12388,70.3615
42.468,0.12438,70.384
42.406,0.12485,70.3923
42.344,0.12534,70.4079
42.282,0.12583,70.4177
42.221,0.12632,70.4074
42.084,0.12739,70.3973
42.023,0.12789,70.3905
41.962,0.12837,70.4068
41.902,0.12887,70.4272
41.841,0.12937,70.4081
41.781,0.12986,70.426
41.721,0.13037,70.457
41.66,0.13088,70.4252
41.6,0.13137,70.4304
41.54,0.13187,70.4306
41.48,0.13238,70.4552
41.42,0.13288,70.4631
41.36,0.13338,70.4474
41.3,0.13387,70.4401
41.24,0.13437,70.4133
41.18,0.13488,70.3951
41.12,0.13541,70.3726
41.061,0.13592,70.373
40.934,0.13702,70.3928
40.874,0.13753,70.3896
40.815,0.13803,70.3905
40.756,0.13857,70.4188
40.698,0.13908,70.4302
40.639,0.13962,70.4409
40.58,0.14014,70.4758
40.522,0.14065,70.4943
40.463,0.14116,70.4844
40.405,0.1417,70.4675
40.347,0.14221,70.4889
40.289,0.14273,70.5007
40.231,0.14324,70.491
40.173,0.14378,70.5051
40.115,0.14429,70.508
40.057,0.14483,70.5089
40,0.14533,70.4963
39.942,0.14586,70.5021
39.885,0.14639,70.5202
39.828,0.14694,70.5137
39.771,0.14746,70.5409
39.714,0.14799,70.5677
39.657,0.14853,70.6282
39.6,0.14907,70.6335
39.544,0.14959,70.6504
39.487,0.15015,70.6374
39.431,0.15068,70.618
39.305,0.15182,70.5953
39.249,0.15237,70.5859
39.194,0.15292,70.5834
39.138,0.15346,70.6102
39.083,0.154,70.6292
39.027,0.15456,70.5813
38.972,0.1551,70.5465
38.917,0.15564,70.5357
38.862,0.15618,70.5313
38.807,0.15675,70.5068
38.751,0.15728,70.5293
38.696,0.15785,70.5506
38.641,0.15841,70.5563
38.586,0.15894,70.5527
38.531,0.1595,70.5648
38.476,0.16003,70.5734
38.421,0.16059,70.5561
38.366,0.16116,70.5445
38.249,0.16236,70.5634
38.194,0.16293,70.6043
38.14,0.16348,70.6255
38.085,0.16403,70.631
38.031,0.16461,70.6524
37.977,0.16516,70.6665
37.923,0.16572,70.6567
37.869,0.1663,70.6096
37.815,0.16687,70.571
37.761,0.16743,70.5661
37.707,0.168,70.5795
37.654,0.16856,70.6208
37.6,0.16916,70.6643
37.547,0.16971,70.6873
37.494,0.17031,70.7046
37.441,0.17088,70.7204
37.388,0.17144,70.719
37.335,0.17199,70.7141
37.282,0.1726,70.717
37.229,0.17319,70.7253
37.176,0.17375,70.7195
37.123,0.17434,70.7181
37.071,0.17491,70.7324
37.018,0.1755,70.745
36.966,0.1761,70.7915
36.913,0.17665,70.7778
36.861,0.17725,70.8045
36.748,0.17848,70.8318
36.696,0.17909,70.8182
36.645,0.17968,70.7974
36.593,0.18026,70.7945
36.542,0.18083,70.7962
36.49,0.18142,70.7999
36.439,0.18201,70.8263
36.388,0.18261,70.8682
36.337,0.18321,70.8977
36.286,0.18378,70.894
36.234,0.18438,70.8849
36.183,0.18502,70.8749
36.132,0.18562,70.8206
36.081,0.18621,70.8069
36.03,0.18682,70.8205
35.979,0.18738,70.8533
35.928,0.188,70.8726
35.878,0.18859,70.8825
35.771,0.18986,70.8993
35.72,0.19046,70.9112
35.67,0.19106,70.9262
35.619,0.19166,70.9551
35.569,0.19229,70.9822
35.518,0.1929,71.0121
35.468,0.19351,71.0411
35.418,0.19412,71.0694
35.368,0.19474,71.0948
35.318,0.19536,71.1304
35.268,0.19595,71.1361
35.218,0.19657,71.1131
35.169,0.19719,71.1041
35.119,0.19782,71.0968
35.07,0.19842,71.1158
35.02,0.19902,71.1046
34.971,0.19962,71.1253
34.922,0.20023,71.1559
34.872,0.20087,71.1526
34.823,0.20148,71.1804
34.774,0.20212,71.1853
34.725,0.20271,71.1564
34.676,0.20335,71.1396
34.627,0.20397,71.1562
34.579,0.20457,71.1664
34.53,0.20519,71.1805
34.481,0.20585,71.2174
34.376,0.20717,71.1502
34.328,0.2078,71.1621
34.279,0.20844,71.1779
34.231,0.20908,71.2219
34.183,0.20969,71.232
34.135,0.21034,71.2671
34.087,0.21098,71.3058
34.039,0.2116,71.3015
33.991,0.21222,71.2644
33.943,0.21287,71.2562
33.895,0.2135,71.2875
33.848,0.21415,71.3007
33.8,0.21475,71.3023
33.753,0.21545,71.3289
33.705,0.21608,71.3813
33.658,0.21675,71.4156
33.611,0.21739,71.4078
33.564,0.21806,71.3945
33.461,0.21941,71.3913
33.414,0.22006,71.3999
33.367,0.22075,71.4076
33.32,0.22137,71.4052
33.273,0.22202,71.4109
33.226,0.22268,71.4206
33.18,0.22334,71.4396
33.133,0.22397,71.4309
33.086,0.22464,71.4633
33.04,0.22527,71.4921
32.993,0.22594,71.506
32.946,0.22661,71.5066
32.9,0.22722,71.4992
32.853,0.2279,71.4961
32.806,0.22858,71.5017
32.76,0.22926,71.508
32.714,0.22988,71.5096
32.667,0.23056,71.5159
32.621,0.23125,71.538
32.575,0.23188,71.5901
32.53,0.23254,71.6132
32.484,0.2332,71.652
32.439,0.23387,71.6701
32.393,0.23457,71.6774
32.348,0.23524,71.6867
32.303,0.23591,71.6926
32.258,0.23659,71.6927
32.161,0.23802,71.702
32.116,0.2387,71.7194
32.071,0.23935,71.757
32.026,0.24004,71.774
31.981,0.24069,71.7821
31.935,0.24138,71.7749
31.89,0.24204,71.8043
31.845,0.2427,71.8186
31.801,0.24341,71.8402
31.756,0.24407,71.8563
31.711,0.24474,71.8659
31.666,0.24541,71.8868
31.621,0.24612,71.9129
31.577,0.2468,71.9264
31.532,0.24748,71.9524
31.488,0.24816,71.9597
31.443,0.24884,71.9667
31.399,0.24952,71.9635
31.304,0.25098,71.9786
31.26,0.25171,71.9982
31.215,0.25241,72.0219
31.171,0.25307,72.0426
31.127,0.25377,72.0673
31.083,0.25443,72.0842
31.039,0.25514,72.0885
30.995,0.25585,72.1039
30.952,0.25652,72.1131
30.908,0.25723,72.0848
30.864,0.25791,72.098
30.82,0.25863,72.0912
30.776,0.25931,72.0959
30.732,0.25999,72.081
30.688,0.26072,72.0839
30.645,0.26141,72.0917
30.601,0.26214,72.1032
30.558,0.26287,72.1353
30.514,0.26353,72.1517
30.471,0.26427,72.1474
30.428,0.26497,72.1808
30.386,0.26563,72.1907
30.343,0.26638,72.2027
30.3,0.26709,72.2157
30.257,0.26784,72.2416
30.215,0.26856,72.2655
30.172,0.26927,72.2756
30.081,0.27076,72.2722
30.038,0.27148,72.2879
29.995,0.27221,72.312
29.953,0.2729,72.3363
29.91,0.27363,72.3561
29.868,0.27432,72.372
29.825,0.27506,72.4078
29.783,0.27575,72.4274
29.741,0.2765,72.4322
29.698,0.27724,72.4488
29.656,0.27799,72.4846
29.614,0.2787,72.5258
29.572,0.27945,72.5525
29.53,0.28016,72.5756
29.488,0.28088,72.6022
29.446,0.28159,72.6115
29.405,0.28231,72.6198
29.363,0.28303,72.6413
29.273,0.28462,72.6696
29.231,0.28535,72.6832
29.19,0.28604,72.6817
29.148,0.28682,72.6922
29.106,0.28751,72.7018
29.064,0.28825,72.7266
29.023,0.28899,72.7475
28.981,0.28974,72.7495
28.94,0.29049,72.7322
28.898,0.29124,72.6938
28.857,0.29199,72.7055
28.816,0.29275,72.7285
28.774,0.29346,72.7492
28.733,0.29422,72.7709
28.692,0.29494,72.7894
28.651,0.2957,72.8136
28.61,0.29647,72.8533
28.569,0.2972,72.8926
28.528,0.29792,72.8968
28.487,0.2987,72.888
28.446,0.29943,72.9002
28.406,0.30022,72.9339
28.365,0.30095,72.9842
28.324,0.30174,73.0007
28.284,0.30248,73.0035
28.243,0.30323,72.9954
28.203,0.30393,73.0152
28.116,0.30558,73.0485
28.076,0.30633,73.0817
28.036,0.30709,73.0861
27.995,0.3079,73.099
27.955,0.30867,73.1237
27.915,0.30938,73.1252
27.875,0.3101,73.132
27.835,0.31087,73.1571
27.794,0.31164,73.1832
27.754,0.31242,73.1885
27.714,0.3132,73.2104
27.674,0.31388,73.2434
27.635,0.31471,73.2498
27.595,0.31545,73.2585
27.555,0.31624,73.2662
27.515,0.31698,73.2937
27.475,0.31772,73.3239
27.436,0.31852,73.339
27.349,0.32012,73.3744
27.309,0.32087,73.3705
27.27,0.32168,73.3681
27.231,0.3225,73.389
27.192,0.32326,73.4151
27.153,0.32402,73.4175
27.114,0.32484,73.4101
27.075,0.32561,73.4242
27.036,0.32638,73.4344
26.997,0.32721,73.4431
26.958,0.32799,73.4664
26.919,0.32876,73.5021
26.88,0.32955,73.5342
26.841,0.33033,73.5555
26.802,0.33112,73.5624
